Language accepted: Java1.7 Parser
Command line: ../soco/java 
Comparing 002.java-246.java: 0.0
Comparing 002.java-247.java: 6.143345
Comparing 002.java-248.java: 8.530806
Comparing 002.java-249.java: 15.037594
Comparing 002.java-250.java: 0.0
Comparing 002.java-251.java: 16.216217
Comparing 002.java-252.java: 16.0
Comparing 002.java-253.java: 0.0
Comparing 002.java-254.java: 0.0
Comparing 002.java-255.java: 0.0
Comparing 002.java-256.java: 0.0
Comparing 002.java-257.java: 0.0
Comparing 002.java-258.java: 0.0
Comparing 003.java-004.java: 52.040817
Comparing 003.java-005.java: 3.3834586
Comparing 003.java-006.java: 3.3834586
Comparing 003.java-007.java: 0.0
Comparing 003.java-008.java: 28.723404
Comparing 003.java-009.java: 0.0
Comparing 003.java-010.java: 0.0
Comparing 003.java-011.java: 5.0531917
Comparing 003.java-012.java: 0.0
Comparing 003.java-013.java: 0.0
Comparing 003.java-014.java: 9.72973
Comparing 003.java-015.java: 0.0
Comparing 003.java-016.java: 0.0
Comparing 003.java-017.java: 0.0
Comparing 003.java-018.java: 0.0
Comparing 003.java-019.java: 0.0
Comparing 003.java-020.java: 0.0
Comparing 003.java-021.java: 9.72973
Comparing 003.java-022.java: 0.0
Comparing 003.java-023.java: 0.0
Comparing 003.java-024.java: 0.0
Comparing 003.java-025.java: 7.7220078
Comparing 003.java-026.java: 0.0
Comparing 003.java-027.java: 0.0
Comparing 003.java-028.java: 0.0
Comparing 003.java-029.java: 0.0
Comparing 003.java-030.java: 0.0
Comparing 003.java-031.java: 0.0
Comparing 003.java-032.java: 0.0
Comparing 003.java-033.java: 0.0
Comparing 003.java-034.java: 0.0
Comparing 003.java-035.java: 0.0
Comparing 003.java-036.java: 0.0
Comparing 003.java-037.java: 4.109589
Comparing 003.java-038.java: 12.5
Comparing 003.java-039.java: 0.0
Comparing 003.java-040.java: 0.0
Comparing 003.java-041.java: 0.0
Comparing 003.java-042.java: 0.0
Comparing 003.java-043.java: 13.422819
Comparing 003.java-044.java: 0.0
Comparing 003.java-045.java: 0.0
Comparing 003.java-046.java: 7.162534
Comparing 003.java-047.java: 0.0
Comparing 003.java-048.java: 0.0
Comparing 003.java-049.java: 0.0
Comparing 003.java-050.java: 9.183674
Comparing 003.java-051.java: 0.0
Comparing 003.java-052.java: 12.154696
Comparing 003.java-053.java: 0.0
Comparing 003.java-054.java: 0.0
Comparing 003.java-055.java: 0.0
Comparing 003.java-056.java: 0.0
Comparing 003.java-057.java: 0.0
Comparing 003.java-058.java: 17.021276
Comparing 003.java-059.java: 0.0
Comparing 003.java-060.java: 4.347826
Comparing 003.java-061.java: 11.956522
Comparing 003.java-062.java: 2.2249691
Comparing 003.java-063.java: 0.965717
Comparing 003.java-064.java: 2.09546
Comparing 003.java-065.java: 0.0
Comparing 003.java-066.java: 0.0
Comparing 003.java-067.java: 0.0
Comparing 003.java-068.java: 0.0
Comparing 003.java-069.java: 6.6914496
Comparing 003.java-070.java: 7.03125
Comparing 003.java-071.java: 0.0
Comparing 003.java-072.java: 0.0
Comparing 003.java-073.java: 0.0
Comparing 003.java-074.java: 19.289341
Comparing 003.java-075.java: 0.0
Comparing 003.java-076.java: 0.0
Comparing 003.java-077.java: 0.0
Comparing 003.java-078.java: 9.523809
Comparing 003.java-079.java: 0.0
Comparing 003.java-080.java: 6.2695923
Comparing 003.java-081.java: 7.0588236
Comparing 003.java-082.java: 0.0
Comparing 003.java-083.java: 0.0
Comparing 003.java-084.java: 15.2
Comparing 003.java-085.java: 0.0
Comparing 003.java-086.java: 7.4380164
Comparing 003.java-087.java: 0.0
Comparing 003.java-088.java: 0.0
Comparing 003.java-089.java: 9.045226
Comparing 003.java-090.java: 0.0
Comparing 003.java-091.java: 0.0
Comparing 003.java-092.java: 0.0
Comparing 003.java-093.java: 0.0
Comparing 003.java-094.java: 0.0
Comparing 003.java-095.java: 0.0
Comparing 003.java-096.java: 0.0
Comparing 003.java-097.java: 0.0
Comparing 003.java-098.java: 0.0
Comparing 003.java-099.java: 11.235955
Comparing 003.java-100.java: 0.0
Comparing 003.java-101.java: 0.0
Comparing 003.java-102.java: 0.0
Comparing 003.java-103.java: 0.0
Comparing 003.java-104.java: 0.0
Comparing 003.java-105.java: 0.0
Comparing 003.java-106.java: 0.0
Comparing 003.java-107.java: 0.0
Comparing 003.java-108.java: 0.0
Comparing 003.java-109.java: 0.0
Comparing 003.java-110.java: 0.0
Comparing 003.java-111.java: 0.0
Comparing 003.java-112.java: 0.0
Comparing 003.java-113.java: 0.0
Comparing 003.java-114.java: 0.0
Comparing 003.java-115.java: 0.0
Comparing 003.java-116.java: 0.0
Comparing 003.java-117.java: 0.0
Comparing 003.java-118.java: 0.0
Comparing 003.java-119.java: 0.0
Comparing 003.java-120.java: 0.0
Comparing 003.java-121.java: 18.957346
Comparing 003.java-122.java: 0.0
Comparing 003.java-123.java: 0.0
Comparing 003.java-124.java: 0.0
Comparing 003.java-125.java: 9.243697
Comparing 003.java-126.java: 0.0
Comparing 003.java-127.java: 0.0
Comparing 003.java-128.java: 3.0716724
Comparing 003.java-129.java: 0.0
Comparing 003.java-130.java: 0.0
Comparing 003.java-131.java: 0.0
Comparing 003.java-132.java: 0.0
Comparing 003.java-133.java: 0.0
Comparing 003.java-134.java: 10.441767
Comparing 003.java-135.java: 0.0
Comparing 003.java-136.java: 0.0
Comparing 003.java-137.java: 0.0
Comparing 003.java-138.java: 3.2362459
Comparing 003.java-139.java: 0.0
Comparing 003.java-140.java: 0.0
Comparing 003.java-141.java: 4.8997774
Comparing 003.java-142.java: 0.0
Comparing 003.java-143.java: 0.0
Comparing 003.java-144.java: 3.2085562
Comparing 003.java-145.java: 0.0
Comparing 003.java-146.java: 0.0
Comparing 003.java-147.java: 0.0
Comparing 003.java-148.java: 0.0
Comparing 003.java-149.java: 9.045226
Comparing 003.java-150.java: 0.0
Comparing 003.java-151.java: 4.3222003
Comparing 003.java-152.java: 0.0
Comparing 003.java-153.java: 0.0
Comparing 003.java-154.java: 0.0
Comparing 003.java-155.java: 0.0
Comparing 003.java-156.java: 0.0
Comparing 003.java-157.java: 0.0
Comparing 003.java-158.java: 0.0
Comparing 003.java-159.java: 0.0
Comparing 003.java-160.java: 0.0
Comparing 003.java-161.java: 0.0
Comparing 003.java-162.java: 0.0
Comparing 003.java-163.java: 0.0
Comparing 003.java-164.java: 9.836065
Comparing 003.java-165.java: 0.0
Comparing 003.java-166.java: 0.0
Comparing 003.java-167.java: 0.0
Comparing 003.java-168.java: 7.2289157
Comparing 003.java-169.java: 0.0
Comparing 003.java-170.java: 0.0
Comparing 003.java-171.java: 0.0
Comparing 003.java-172.java: 0.0
Comparing 003.java-173.java: 0.0
Comparing 003.java-174.java: 0.0
Comparing 003.java-175.java: 0.0
Comparing 003.java-176.java: 0.0
Comparing 003.java-177.java: 0.0
Comparing 003.java-178.java: 0.0
Comparing 003.java-179.java: 0.0
Comparing 003.java-180.java: 0.0
Comparing 003.java-181.java: 0.0
Comparing 003.java-182.java: 0.0
Comparing 003.java-183.java: 0.0
Comparing 003.java-184.java: 0.0
Comparing 003.java-185.java: 0.0
Comparing 003.java-186.java: 0.0
Comparing 003.java-187.java: 0.0
Comparing 003.java-188.java: 12.459017
Comparing 003.java-189.java: 0.0
Comparing 003.java-190.java: 8.256881
Comparing 003.java-191.java: 5.4545455
Comparing 003.java-192.java: 3.3670034
Comparing 003.java-193.java: 4.255319
Comparing 003.java-194.java: 11.9760475
Comparing 003.java-195.java: 7.6595745
Comparing 003.java-196.java: 0.0
Comparing 003.java-197.java: 0.0
Comparing 003.java-198.java: 0.0
Comparing 003.java-199.java: 0.0
Comparing 003.java-200.java: 0.0
Comparing 003.java-201.java: 0.0
Comparing 003.java-202.java: 0.0
Comparing 003.java-203.java: 0.0
Comparing 003.java-204.java: 0.0
Comparing 003.java-205.java: 0.0
Comparing 003.java-206.java: 0.0
Comparing 003.java-207.java: 0.0
Comparing 003.java-208.java: 0.0
Comparing 003.java-209.java: 0.0
Comparing 003.java-210.java: 0.0
Comparing 003.java-211.java: 9.230769
Comparing 003.java-212.java: 0.0
Comparing 003.java-213.java: 0.0
Comparing 003.java-214.java: 7.4074073
Comparing 003.java-215.java: 0.0
Comparing 003.java-216.java: 0.0
Comparing 003.java-217.java: 4.854369
Comparing 003.java-218.java: 7.7586207
Comparing 003.java-219.java: 0.0
Comparing 003.java-220.java: 0.0
Comparing 003.java-221.java: 25.0
Comparing 003.java-222.java: 0.0
Comparing 003.java-223.java: 0.0
Comparing 003.java-224.java: 8.071749
Comparing 003.java-225.java: 0.0
Comparing 003.java-226.java: 0.0
Comparing 003.java-227.java: 0.0
Comparing 003.java-228.java: 19.704433
Comparing 003.java-229.java: 0.0
Comparing 003.java-230.java: 0.0
Comparing 003.java-231.java: 8.910892
Comparing 003.java-232.java: 0.0
Comparing 003.java-233.java: 0.0
Comparing 003.java-234.java: 5.263158
Comparing 003.java-235.java: 0.0
Comparing 003.java-236.java: 0.0
Comparing 003.java-237.java: 0.0
Comparing 003.java-238.java: 10.752688
Comparing 003.java-239.java: 0.0
Comparing 003.java-240.java: 0.0
Comparing 003.java-241.java: 0.0
Comparing 003.java-242.java: 0.0
Comparing 003.java-243.java: 0.0
Comparing 003.java-244.java: 6.8702292
Comparing 003.java-245.java: 7.5757575
Comparing 003.java-246.java: 6.451613
Comparing 003.java-247.java: 0.0
Comparing 003.java-248.java: 0.0
Comparing 003.java-249.java: 0.0
Comparing 003.java-250.java: 0.0
Comparing 003.java-251.java: 12.244898
Comparing 003.java-252.java: 0.0
Comparing 003.java-253.java: 10.37037
Comparing 003.java-254.java: 0.0
Comparing 003.java-255.java: 0.0
Comparing 003.java-256.java: 0.0
Comparing 003.java-257.java: 0.0
Comparing 003.java-258.java: 0.0
Comparing 004.java-005.java: 12.1673
Comparing 004.java-006.java: 12.1673
Comparing 004.java-007.java: 0.0
Comparing 004.java-008.java: 21.978022
Comparing 004.java-009.java: 0.0
Comparing 004.java-010.java: 0.0
Comparing 004.java-011.java: 2.6809652
Comparing 004.java-012.java: 4.522613
Comparing 004.java-013.java: 8.77193
Comparing 004.java-014.java: 10.055866
Comparing 004.java-015.java: 0.0
Comparing 004.java-016.java: 0.0
Comparing 004.java-017.java: 0.0
Comparing 004.java-018.java: 0.0
Comparing 004.java-019.java: 0.0
Comparing 004.java-020.java: 0.0
Comparing 004.java-021.java: 10.055866
Comparing 004.java-022.java: 0.0
Comparing 004.java-023.java: 0.0
Comparing 004.java-024.java: 0.0
Comparing 004.java-025.java: 0.0
Comparing 004.java-026.java: 8.490566
Comparing 004.java-027.java: 0.0
Comparing 004.java-028.java: 14.117647
Comparing 004.java-029.java: 0.0
Comparing 004.java-030.java: 0.0
Comparing 004.java-031.java: 0.0
Comparing 004.java-032.java: 0.0
Comparing 004.java-033.java: 0.0
Comparing 004.java-034.java: 0.0
Comparing 004.java-035.java: 11.083123
Comparing 004.java-036.java: 0.0
Comparing 004.java-037.java: 4.1666665
Comparing 004.java-038.java: 15.584415
Comparing 004.java-039.java: 0.0
Comparing 004.java-040.java: 11.898017
Comparing 004.java-041.java: 0.0
Comparing 004.java-042.java: 0.0
Comparing 004.java-043.java: 0.0
Comparing 004.java-044.java: 0.0
Comparing 004.java-045.java: 0.0
Comparing 004.java-046.java: 10.084034
Comparing 004.java-047.java: 0.0
Comparing 004.java-048.java: 0.0
Comparing 004.java-049.java: 0.0
Comparing 004.java-050.java: 0.0
Comparing 004.java-051.java: 0.0
Comparing 004.java-052.java: 0.0
Comparing 004.java-053.java: 0.0
Comparing 004.java-054.java: 14.569536
Comparing 004.java-055.java: 0.0
Comparing 004.java-056.java: 0.0
Comparing 004.java-057.java: 0.0
Comparing 004.java-058.java: 8.733624
Comparing 004.java-059.java: 0.0
Comparing 004.java-060.java: 14.977974
Comparing 004.java-061.java: 14.606742
Comparing 004.java-062.java: 5.2303863
Comparing 004.java-063.java: 2.227603
Comparing 004.java-064.java: 4.9237986
Comparing 004.java-065.java: 11.3924055
Comparing 004.java-066.java: 15.300547
Comparing 004.java-067.java: 13.636364
Comparing 004.java-068.java: 13.483146
Comparing 004.java-069.java: 9.125475
Comparing 004.java-070.java: 9.6
Comparing 004.java-071.java: 0.0
Comparing 004.java-072.java: 0.0
Comparing 004.java-073.java: 0.0
Comparing 004.java-074.java: 9.424084
Comparing 004.java-075.java: 14.7651005
Comparing 004.java-076.java: 0.0
Comparing 004.java-077.java: 0.0
Comparing 004.java-078.java: 0.0
Comparing 004.java-079.java: 0.0
Comparing 004.java-080.java: 7.667732
Comparing 004.java-081.java: 7.2289157
Comparing 004.java-082.java: 0.0
Comparing 004.java-083.java: 0.0
Comparing 004.java-084.java: 0.0
Comparing 004.java-085.java: 0.0
Comparing 004.java-086.java: 0.0
Comparing 004.java-087.java: 0.0
Comparing 004.java-088.java: 8.0
Comparing 004.java-089.java: 12.435233
Comparing 004.java-090.java: 13.259668
Comparing 004.java-091.java: 11.627907
Comparing 004.java-092.java: 12.162162
Comparing 004.java-093.java: 16.574585
Comparing 004.java-094.java: 7.168459
Comparing 004.java-095.java: 4.7524753
Comparing 004.java-096.java: 0.0
Comparing 004.java-097.java: 0.0
Comparing 004.java-098.java: 0.0
Comparing 004.java-099.java: 11.627907
Comparing 004.java-100.java: 0.0
Comparing 004.java-101.java: 0.0
Comparing 004.java-102.java: 0.0
Comparing 004.java-103.java: 0.0
Comparing 004.java-104.java: 23.03665
Comparing 004.java-105.java: 0.0
Comparing 004.java-106.java: 8.727273
Comparing 004.java-107.java: 0.0
Comparing 004.java-108.java: 0.0
Comparing 004.java-109.java: 14.117647
Comparing 004.java-110.java: 9.266409
Comparing 004.java-111.java: 10.126582
Comparing 004.java-112.java: 0.0
Comparing 004.java-113.java: 0.0
Comparing 004.java-114.java: 0.0
Comparing 004.java-115.java: 0.0
Comparing 004.java-116.java: 0.0
Comparing 004.java-117.java: 0.0
Comparing 004.java-118.java: 0.0
Comparing 004.java-119.java: 0.0
Comparing 004.java-120.java: 0.0
Comparing 004.java-121.java: 11.707317
Comparing 004.java-122.java: 10.169492
Comparing 004.java-123.java: 0.0
Comparing 004.java-124.java: 11.904762
Comparing 004.java-125.java: 0.0
Comparing 004.java-126.java: 3.9933443
Comparing 004.java-127.java: 3.4433286
Comparing 004.java-128.java: 3.4482758
Comparing 004.java-129.java: 0.0
Comparing 004.java-130.java: 13.836478
Comparing 004.java-131.java: 0.0
Comparing 004.java-132.java: 7.518797
Comparing 004.java-133.java: 0.0
Comparing 004.java-134.java: 0.0
Comparing 004.java-135.java: 0.0
Comparing 004.java-136.java: 0.0
Comparing 004.java-137.java: 0.0
Comparing 004.java-138.java: 7.1895423
Comparing 004.java-139.java: 21.556887
Comparing 004.java-140.java: 0.0
Comparing 004.java-141.java: 9.93228
Comparing 004.java-142.java: 0.0
Comparing 004.java-143.java: 0.0
Comparing 004.java-144.java: 6.4864864
Comparing 004.java-145.java: 0.0
Comparing 004.java-146.java: 9.183674
Comparing 004.java-147.java: 0.0
Comparing 004.java-148.java: 0.0
Comparing 004.java-149.java: 9.326425
Comparing 004.java-150.java: 0.0
Comparing 004.java-151.java: 0.0
Comparing 004.java-152.java: 0.0
Comparing 004.java-153.java: 0.0
Comparing 004.java-154.java: 0.0
Comparing 004.java-155.java: 0.0
Comparing 004.java-156.java: 0.0
Comparing 004.java-157.java: 0.0
Comparing 004.java-158.java: 11.8918915
Comparing 004.java-159.java: 0.0
Comparing 004.java-160.java: 13.986014
Comparing 004.java-161.java: 12.643678
Comparing 004.java-162.java: 0.0
Comparing 004.java-163.java: 5.940594
Comparing 004.java-164.java: 0.0
Comparing 004.java-165.java: 0.0
Comparing 004.java-166.java: 0.0
Comparing 004.java-167.java: 0.0
Comparing 004.java-168.java: 9.053498
Comparing 004.java-169.java: 10.416667
Comparing 004.java-170.java: 0.0
Comparing 004.java-171.java: 0.0
Comparing 004.java-172.java: 0.0
Comparing 004.java-173.java: 0.0
Comparing 004.java-174.java: 0.0
Comparing 004.java-175.java: 0.0
Comparing 004.java-176.java: 0.0
Comparing 004.java-177.java: 8.032128
Comparing 004.java-178.java: 9.950249
Comparing 004.java-179.java: 0.0
Comparing 004.java-180.java: 0.0
Comparing 004.java-181.java: 0.0
Comparing 004.java-182.java: 0.0
Comparing 004.java-183.java: 0.0
Comparing 004.java-184.java: 0.0
Comparing 004.java-185.java: 0.0
Comparing 004.java-186.java: 0.0
Comparing 004.java-187.java: 8.602151
Comparing 004.java-188.java: 6.0200667
Comparing 004.java-189.java: 0.0
Comparing 004.java-190.java: 8.490566
Comparing 004.java-191.java: 17.901234
Comparing 004.java-192.java: 7.482993
Comparing 004.java-193.java: 10.071942
Comparing 004.java-194.java: 0.0
Comparing 004.java-195.java: 7.860262
Comparing 004.java-196.java: 14.035088
Comparing 004.java-197.java: 0.0
Comparing 004.java-198.java: 7.4576273
Comparing 004.java-199.java: 10.869565
Comparing 004.java-200.java: 0.0
Comparing 004.java-201.java: 0.0
Comparing 004.java-202.java: 0.0
Comparing 004.java-203.java: 0.0
Comparing 004.java-204.java: 0.0
Comparing 004.java-205.java: 0.0
Comparing 004.java-206.java: 0.0
Comparing 004.java-207.java: 0.0
Comparing 004.java-208.java: 0.0
Comparing 004.java-209.java: 0.0
Comparing 004.java-210.java: 0.0
Comparing 004.java-211.java: 0.0
Comparing 004.java-212.java: 0.0
Comparing 004.java-213.java: 10.344828
Comparing 004.java-214.java: 16.877638
Comparing 004.java-215.java: 0.0
Comparing 004.java-216.java: 9.944752
Comparing 004.java-217.java: 0.0
Comparing 004.java-218.java: 7.964602
Comparing 004.java-219.java: 7.1146245
Comparing 004.java-220.java: 0.0
Comparing 004.java-221.java: 8.256881
Comparing 004.java-222.java: 0.0
Comparing 004.java-223.java: 3.4220533
Comparing 004.java-224.java: 18.43318
Comparing 004.java-225.java: 0.0
Comparing 004.java-226.java: 0.0
Comparing 004.java-227.java: 12.35955
Comparing 004.java-228.java: 0.0
Comparing 004.java-229.java: 0.0
Comparing 004.java-230.java: 9.89011
Comparing 004.java-231.java: 0.0
Comparing 004.java-232.java: 0.0
Comparing 004.java-233.java: 7.0671377
Comparing 004.java-234.java: 6.4171124
Comparing 004.java-235.java: 0.0
Comparing 004.java-236.java: 0.0
Comparing 004.java-237.java: 0.0
Comparing 004.java-238.java: 0.0
Comparing 004.java-239.java: 0.0
Comparing 004.java-240.java: 0.0
Comparing 004.java-241.java: 9.016394
Comparing 004.java-242.java: 15.231788
Comparing 004.java-243.java: 7.751938
Comparing 004.java-244.java: 17.1875
Comparing 004.java-245.java: 26.356588
Comparing 004.java-246.java: 16.849817
Comparing 004.java-247.java: 0.0
Comparing 004.java-248.java: 0.0
Comparing 004.java-249.java: 11.042945
Comparing 004.java-250.java: 0.0
Comparing 004.java-251.java: 0.0
Comparing 004.java-252.java: 11.612904
Comparing 004.java-253.java: 6.818182
Comparing 004.java-254.java: 0.0
Comparing 004.java-255.java: 0.0
Comparing 004.java-256.java: 0.0
Comparing 004.java-257.java: 8.856089
Comparing 004.java-258.java: 0.0
Comparing 005.java-006.java: 100.0
Comparing 005.java-007.java: 0.0
Comparing 005.java-008.java: 6.949807
Comparing 005.java-009.java: 5.6692915
Comparing 005.java-010.java: 3.5573123
Comparing 005.java-011.java: 1.8484288
Comparing 005.java-012.java: 5.449591
Comparing 005.java-013.java: 10.638298
Comparing 005.java-014.java: 0.0
Comparing 005.java-015.java: 0.0
Comparing 005.java-016.java: 0.0
Comparing 005.java-017.java: 0.0
Comparing 005.java-018.java: 0.0
Comparing 005.java-019.java: 0.0
Comparing 005.java-020.java: 2.7190332
Comparing 005.java-021.java: 0.0
Comparing 005.java-022.java: 0.0
Comparing 005.java-023.java: 0.0
